fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
tinyTimeMachine/3s/3SDUy-jOq1A6uvGBwPZQiQ/_200909/3SDUy-jOq1A6uvGBwPZQiQ__200909_35.657303_139.689241_120_012.jpg,2,1.4217290344217508,0.105658907758262,-192.847230025955,-0.1322624938029189,1.2763106220411995,2.805111255844494,-0.0001294096489778,0.000180849478149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/3s/3SDUy-jOq1A6uvGBwPZQiQ/_200909/3SDUy-jOq1A6uvGBwPZQiQ__200909_35.657303_139.689241_000_012.jpg,2,1.526992330434679,0.1446512651817546,-119.37365976513652,-0.0075712814850588,1.2142997548416314,65.45395979522871,0.0008199195783032,-0.0001336432792828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/3s/3SDUy-jOq1A6uvGBwPZQiQ/_200909/3SDUy-jOq1A6uvGBwPZQiQ__200909_35.657303_139.689241_090_012.jpg,2,2.202332431605104,-0.0926295360923998,-197.9895985146521,0.9125573978318672,1.4800699754437467,-359.5005669907638,0.0015865093466962,-0.0006252204409483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201504/cL957W5uHWIliH8qovkdRA__201504_35.650681_139.713461_000_012.jpg,2,0.5989737153405482,0.0068805943030476,-13.841008328686785,-0.0249001714291787,0.400438392573947,106.5216977556183,-0.0005206621570606,-0.0005045823232143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201504/cL957W5uHWIliH8qovkdRA__201504_35.650681_139.713461_060_012.jpg,2,6.3696931840203055,3.4386512232034945,-1537.8472633647891,2.0676545499847374,7.503164133514179,-1398.909470944868,0.0051009108274963,0.0059129961333665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201504/cL957W5uHWIliH8qovkdRA__201504_35.650681_139.713461_090_012.jpg,2,2.3997968718261307,0.8760257972780887,-349.23912248629074,0.7564493195206116,2.54194088970141,-331.33735527117403,0.0022344099126548,0.0011933780215316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201504/cL957W5uHWIliH8qovkdRA__201504_35.650681_139.713461_150_012.jpg,2,2.8094875238931776,-0.2302155981470922,-278.1533502092292,-0.0037919099033934,1.7620438773225966,-59.14856641008529,0.0019966937025365,-8.997606378398332e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201504/cL957W5uHWIliH8qovkdRA__201504_35.650681_139.713461_030_012.jpg,2,0.8416399939033476,0.9376403705341492,9.2509116605643,0.1036556486425369,2.353624472685472,-273.47336439592004,-0.0002730258061347,0.0022722234188751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201504/cL957W5uHWIliH8qovkdRA__201504_35.650681_139.713461_120_012.jpg,2,-5.5666085218804335,-0.7055277062728553,1342.035266224075,-2.1550715801833342,-2.9511860407351835,933.3372578241348,-0.0067730208192204,-0.0024195005193514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_180_012.jpg,2,1.7281438171901806,0.8485639823873744,-288.9432476171466,0.4187691784276789,1.94955865533826,-203.7106264252443,0.0004970847038465,0.0011481879450883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_270_012.jpg,2,1.7010232348256722,-0.0964933642176483,-27.306437386393,0.022963501279607,0.972144031375206,96.83922257418584,0.0006527444348144,0.0004268005839386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_210_012.jpg,2,6.716030794248109,1.4631859511703575,-1401.5145717275689,2.9553455654097984,7.487384514962839,-1729.4254289066675,0.0043584370144078,0.0065386465259352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_090_012.jpg,2,0.7782796446121051,-0.3124410582220597,123.78607236809285,-0.1195758397996973,0.7219958306447674,43.82127363875447,0.0001713792513911,-0.0009918763753081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_000_012.jpg,2,11.821616263792324,-0.9067176218214634,-1666.855017614822,4.6898966072528285,4.333683595521249,-1180.1510516585688,0.0156760496238676,-0.0007848198402455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_030_012.jpg,2,0.9698917626103338,-0.646089480961916,116.09669541984135,0.2052075328051901,0.3495285412970828,-20.63380281690116,0.000874446064454,-0.0020962508007418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_150_012.jpg,2,0.3155862549560886,0.4081335156951993,21.44649076689852,-0.4295250069823304,0.8841765343311596,145.33636722086842,-0.0008881069144159,0.0001758415752119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_120_012.jpg,2,5.085264249102652,0.4056429560235689,-750.4997856315797,0.8274920598354798,3.974648265108809,-587.6211309695375,0.0066000951326633,-1.8930546756801845e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_300_012.jpg,2,0.7773298604473287,4.5751478897172895,-641.5755432358369,-1.0747066101658933,6.4385365555768015,-447.7269738099786,-0.0037498141421865,0.0106308014188916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_060_012.jpg,2,1.70881312419773,0.0669600647622886,-151.60146520146674,0.724087379856596,1.2478569863185518,-226.61495256879883,0.0008961835884912,9.839570279137515e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_330_012.jpg,2,0.6851691663969047,0.7862928460957473,-44.113822249396016,-0.4476828040139587,1.51252982292079,108.40731575729316,-0.0010157776738721,0.0022845256507091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cl/cL957W5uHWIliH8qovkdRA/_201506/cL957W5uHWIliH8qovkdRA__201506_35.650681_139.713461_240_012.jpg,2,0.2936929383268189,0.0074207847000472,174.16871807359627,-0.2935505435674953,0.4341847963443665,207.08264753250216,-0.0003747230508405,-0.0003613483204105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_030_012.jpg,2,7.51589716047945,1.972502919520124,-1770.5018930904168,1.1746641689827602,6.380826396599639,-1119.7543982455438,0.0049054259395912,0.0036893423723515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_330_012.jpg,2,1.0688809678761422,0.3907051990104945,-81.69039388132478,0.3843313212368824,1.2619382399828418,-196.243995056341,-0.0002442975673733,0.0007177173949819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_180_012.jpg,2,0.9473249178741184,-0.2193996527880849,65.5758939363721,-0.1875415577506048,0.990164685325074,94.87028326893706,-0.0003204453058768,0.0001768928774904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_270_012.jpg,2,0.0154401354634258,-0.1199943288768706,184.98246054346103,-0.4469490564216429,0.2834201698923754,212.5105767652875,-0.0012315185739337,-0.0002233457213185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_060_012.jpg,2,1.5089565233499718,0.5762826568858284,-206.24860419021584,-0.1600568697552929,1.6714836152122257,-65.43417742623093,0.000222292203101,0.0008050373883136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_090_012.jpg,2,3.28308586823888,-0.4507166080132644,-281.7236818154296,0.8198195607399831,1.853950824687032,-374.786587585709,0.002750747493747,-0.0006816561495054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_120_012.jpg,2,2.370986580220732,-0.4649255768901507,-208.275706797436,0.9703889417378332,0.7396503049227611,-205.6348272850805,0.0016936340739167,-0.0011279758228724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_150_012.jpg,2,22.09607515940841,-2.3823789173789005,-3151.8357834757726,7.660470763804067,9.870431420431398,-2810.414586894577,0.0283421516754848,-0.0038264821598154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_000_012.jpg,2,0.0821410456454381,-0.246836427961963,180.7082632145656,-0.3310749918866418,0.3201910346843487,150.93947783279768,-0.0010934900769855,-0.0004177574030372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_300_012.jpg,2,0.4429603037759699,0.328938731031299,132.19357426976444,-0.0073228806690869,1.5853969581755458,-141.22945866124869,-0.0005216983425154,0.0009272491966211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_210_012.jpg,2,-16.848558083851767,-9.314856364899908,4815.9068638629,-6.827116656350768,-17.076979563692372,3736.728703130591,-0.0170883962602207,-0.0172010565636163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200910/PaQjWMov2JvJ8Dwp5G6UcA__200910_35.650535_139.685252_240_012.jpg,2,2.007670140069392,-0.2701270179384786,-195.36500053978477,0.6099428368252676,0.8850634418321954,-131.78628341612884,0.0010165892979236,-0.0007169566181829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200909/PaQjWMov2JvJ8Dwp5G6UcA__200909_35.650535_139.685252_090_012.jpg,2,0.6924435848297306,-0.3753395665248984,78.23937866638724,-0.1150690025967705,0.5786873216481715,23.42888116338709,-0.0004413798510171,-0.0007434711927626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200909/PaQjWMov2JvJ8Dwp5G6UcA__200909_35.650535_139.685252_150_012.jpg,2,0.1332906548653339,-0.5162526623785899,276.8015827705201,-0.163309620772025,0.3005966457136546,87.91575540888293,-0.0005713712398052,-0.0010875516545916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200909/PaQjWMov2JvJ8Dwp5G6UcA__200909_35.650535_139.685252_060_012.jpg,2,1.311241782547267,-0.7327049499272922,115.37629277683108,0.3678986872555257,0.5185903868602768,-87.54852649040741,0.0010465945783584,-0.0016012513055765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200909/PaQjWMov2JvJ8Dwp5G6UcA__200909_35.650535_139.685252_030_012.jpg,2,0.8559512603404745,-0.1991206796514488,32.204869018138254,-0.3006494851507139,0.9297754552757548,86.28911339468583,-0.0004032391896401,-0.0001540813936978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200909/PaQjWMov2JvJ8Dwp5G6UcA__200909_35.650535_139.685252_000_012.jpg,2,2.548553097300018,0.175149008367597,-391.58564623560926,-0.5734087215371055,2.009630080139827,159.58821669369652,0.0010640115466609,0.0010980123150783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/pa/PaQjWMov2JvJ8Dwp5G6UcA/_200909/PaQjWMov2JvJ8Dwp5G6UcA__200909_35.650535_139.685252_120_012.jpg,2,0.4300371897434775,-0.2469679414729687,204.68885633645883,-0.1841837654597719,0.5202441537176302,105.49330816132584,-0.000257999022024,-0.0005250306406723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_200910/10NY2ACuIVKCM_LQCfbuyg__200910_35.650109_139.685595_060_012.jpg,2,-5.8040252229309885,-6.473437319718447,1732.652821045344,-1.348766977369012,-10.777341496480878,1685.871235721702,-0.0044436821111276,-0.0174332237221644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_200910/10NY2ACuIVKCM_LQCfbuyg__200910_35.650109_139.685595_000_012.jpg,2,0.6556186047049686,-0.4284376247245166,96.03145400593418,-0.097958133051062,0.2548427820292644,151.8029777708366,-0.0002001376669501,-0.0010719801481944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_200910/10NY2ACuIVKCM_LQCfbuyg__200910_35.650109_139.685595_030_012.jpg,2,1.5195084469910929,0.883051038388075,-154.33816883221638,0.8551796666935594,2.914966003550958,-570.7954563796262,0.0004606838296613,0.0025842008985015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_200910/10NY2ACuIVKCM_LQCfbuyg__200910_35.650109_139.685595_150_012.jpg,2,0.0264431569278631,-0.0375263980153355,198.94754940059715,-0.3669932562393525,0.5693384598475468,126.6955651334219,-0.0012988019815194,0.000214422540961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_200910/10NY2ACuIVKCM_LQCfbuyg__200910_35.650109_139.685595_120_012.jpg,2,0.4290092007124986,1.5578521302104598,-181.4703662011896,-0.6427609948933064,1.6800862322691763,127.8222516079636,-0.0018557304286087,0.0029010281754384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_200910/10NY2ACuIVKCM_LQCfbuyg__200910_35.650109_139.685595_090_012.jpg,2,-17.630931417585433,1.1143345072818862,3437.8482033483106,-6.18406109636588,-5.6881996903498,2146.9913229889785,-0.0201555178012405,0.0007081972233565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_150_012.jpg,2,1.7407937427431242,1.006574972496848,-311.58603931493025,-0.301082087750991,2.5027769943926845,-151.75086625456768,-2.985332489816679e-05,0.0017051329933865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_240_012.jpg,2,0.1581054320098908,-0.4750588512100706,236.79401609675665,-0.1410285250836996,0.1595674259768904,103.07685468463784,-0.0006540375177829,-0.0011211326844256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_270_012.jpg,2,7.353505840298711,0.0035269911720147,-1255.283257810319,2.6810896797026795,3.246635793035949,-763.6687839687444,0.0086295009279806,-0.0011851686975934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_330_012.jpg,2,-5.419792431714085,-4.507628615395396,1536.5985730773343,-1.7864709019690264,-8.034516752352012,1305.538978071564,-0.0064132829713566,-0.0117030392053999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_210_012.jpg,2,0.0634964476975297,-0.0893561355859323,178.4006813055271,-0.4987014531449013,0.4467806779297017,214.83031809602645,-0.0012640212370912,0.0001112492135831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_180_012.jpg,2,113.68581284647183,-2.284646902868195,-21822.032176428616,41.587837430707246,26.09512834417995,-9716.890817064605,0.145464268498437,-0.0270773077850091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_300_012.jpg,2,2.275286680911704,-0.077646604938261,-76.31951566952047,0.2283891263057956,2.418782051282081,-313.10310541311026,0.001715930674264,0.0004908594491928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_060_012.jpg,2,0.7934625919757109,-0.4473010677235816,110.51425002313049,0.1782825089362483,0.5025501089828778,-26.06490392029995,0.0002781868918979,-0.0012030846776266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_000_012.jpg,2,1.488018910599222,0.2509356906732585,-221.64214767365087,0.3256658769680185,1.7215999192411902,-273.02017948393865,0.0004330244819359,5.111318119497004e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_030_012.jpg,2,3.332589755342528,-0.2874484661316575,-209.208394698092,0.8179655330468086,2.6431242047629437,-368.3408373658809,0.0031324201256349,0.00018252882891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_120_012.jpg,2,5.142724143921232,-0.0187935639371945,-634.2775714937316,1.022032068641436,4.561329182836008,-679.7619699042567,0.0037065213682373,0.0031609543042023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/10/10NY2ACuIVKCM_LQCfbuyg/_201306/10NY2ACuIVKCM_LQCfbuyg__201306_35.650109_139.685595_090_012.jpg,2,0.6625652350897957,-0.1071196549404424,146.062550953847,-0.0255562604172331,0.8394826145443345,48.97745291862881,-3.2836929543264906e-05,-0.0004190954671448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_330_012.jpg,2,0.4702611755789615,0.042588605808521,24.65240042855117,-0.4232976259924037,0.4858899040712038,195.031731000748,-0.0007107196356978,-0.0003938567106261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_270_012.jpg,2,1.0343746310943198,-0.5983920631173015,163.6909455790347,0.0927059969307041,0.9739405028922192,-2.2015700625661623,0.0001475622712784,-0.0001377247865265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_180_012.jpg,2,0.0961697325850355,-0.5914234507756673,273.25019039809763,-0.1427994745426922,0.0280073710684638,128.623477153039,-0.0005254302852881,-0.0014542910335152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_300_012.jpg,2,0.3123144823881891,-0.5972813130170818,232.9887770679022,-0.0780039718437342,0.0235153879497263,121.11792559507003,-0.0002179095757713,-0.0015453911535779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_030_012.jpg,2,0.3684638127682296,0.0048745203505558,79.9272707013272,-0.2694583247238921,0.7682333953213089,101.59877343885876,-0.0012249744781958,0.0005597938638767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_210_012.jpg,2,1.0256552874160434,-0.241316970016755,-52.06486496321703,0.1964621875440113,0.6428829731745987,-80.5860954263988,0.0002791996786908,-0.001088537591758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_000_012.jpg,2,0.1852253312449048,-0.4511741813627526,236.01789290294232,-0.1691283545730792,0.2657231114816563,97.19563715076248,-0.0004807909807951,-0.0012072285296705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_060_012.jpg,2,1.1920978159316689,-0.1818020256455255,-12.791585988387968,-0.1454127343055359,0.6406758470655902,138.70905718115577,0.0008180665195275,-0.0010488176964149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_090_012.jpg,2,1.3946391857594007,-0.0453247617503425,-153.99709179289067,0.1375898562348023,0.7248534059883132,-24.859449090594648,0.0009050784345514,-0.0012266383354399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_150_012.jpg,2,1.7858841754607138,-0.4251892748153701,-39.57422601161055,0.4489889812938359,1.042784844037596,-98.6919421343281,0.0020418384699606,-0.0011548675658675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_120_012.jpg,2,0.8239201647132335,0.08590670686069,-29.52795192295947,-0.3799916659095178,0.6192849826287751,217.1830017003484,-1.825279389430369e-05,-0.0004219775536604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_201306/eSCEtgQYZJoQkwL4UtkUCw__201306_35.654866_139.711283_240_012.jpg,2,7.473747656040662,0.7195285293329715,-1372.085721939448,2.5154924546834327,6.060016519332048,-1330.908384677193,0.0059826770247342,0.0038284668273952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_200911/eSCEtgQYZJoQkwL4UtkUCw__200911_35.654866_139.711283_150_012.jpg,2,0.3339240357389572,-0.6144316913757335,224.94804399808643,-0.1037238201513692,0.1125351278722932,115.1717647058822,-0.0001079076617096,-0.0016046093234041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
